J8515632 GPS Records(1760)					
Time Range:2019-02-02 13:20:00 To 2019-02-03 14:46:00					
NO.	GPS Time	Latitude	Longitude	Speed(KM/H)	Direction
1246	2019-02-03 03:57:26	24.096347	90.120009	30	West[268]
1247	2019-02-03 03:57:56	24.096216	90.117307	45	West[271]
1248	2019-02-03 03:58:06	24.096423	90.116374	25	Northwest[303]
1249	2019-02-03 03:58:36	24.098467	90.113698	56	Northwest[311]
1250	2019-02-03 03:59:06	24.100958	90.108952	71	Northwest[298]
1251	2019-02-03 03:59:36	24.103416	90.103876	70	Northwest[297]
1252	2019-02-03 04:00:06	24.105174	90.098978	59	West[280]
1253	2019-02-03 04:00:36	24.105718	90.095787	34	West[280]
1254	2019-02-03 04:01:06	24.106083	90.092694	49	West[275]
1255	2019-02-03 04:01:36	24.106485	90.088276	56	West[277]
1256	2019-02-03 04:01:57	24.107345	90.085636	22	Northwest[309]
1257	2019-02-03 04:02:27	24.108812	90.083200	38	Northwest[304]
1258	2019-02-03 04:02:57	24.110589	90.080249	55	Northwest[304]
1259	2019-02-03 04:03:27	24.112294	90.075627	60	West[284]
1260	2019-02-03 04:03:57	24.113709	90.071067	59	Northwest[302]
1261	2019-02-03 04:04:27	24.116565	90.067360	56	Northwest[311]
1262	2019-02-03 04:04:57	24.118129	90.065503	25	Northwest[313]
1263	2019-02-03 04:05:27	24.119300	90.063672	20	Northwest[299]
1264	2019-02-03 04:05:57	24.120889	90.060872	23	Northwest[300]
1265	2019-02-03 04:06:27	24.122918	90.058374	59	Northwest[326]
1266	2019-02-03 04:06:57	24.125860	90.054685	61	Northwest[297]
1267	2019-02-03 04:07:27	24.127112	90.050045	62	West[286]
1268	2019-02-03 04:07:57	24.128903	90.045414	57	Northwest[294]
1269	2019-02-03 04:08:27	24.130212	90.043609	22	Northwest[318]
1270	2019-02-03 04:08:55	24.131207	90.041840	27	West[287]
1271	2019-02-03 04:09:25	24.131743	90.040018	43	West[288]
1272	2019-02-03 04:09:55	24.132627	90.036703	36	West[286]
1273	2019-02-03 04:10:25	24.133798	90.033174	53	West[290]
1274	2019-02-03 04:10:55	24.134860	90.030463	18	West[292]
1275	2019-02-03 04:11:25	24.136247	90.027200	58	Northwest[294]
1276	2019-02-03 04:11:55	24.138198	90.022614	58	Northwest[301]
1277	2019-02-03 04:12:18	24.140056	90.020800	44	Northwest[333]
1278	2019-02-03 04:12:48	24.144112	90.020507	54	North[1]
1279	2019-02-03 04:13:18	24.146083	90.020578	17	North[2]
1280	2019-02-03 04:13:48	24.147967	90.020232	10	North[339]
1281	2019-02-03 04:14:18	24.149749	90.019040	44	Northwest[336]
1282	2019-02-03 04:14:48	24.152198	90.018596	34	North[354]
1283	2019-02-03 04:15:18	24.155772	90.018445	55	North[356]
1284	2019-02-03 04:15:48	24.159520	90.018152	16	North[350]
1285	2019-02-03 04:16:18	24.162609	90.017849	48	North[353]
1286	2019-02-03 04:16:48	24.165820	90.017520	51	North[355]
1287	2019-02-03 04:17:18	24.170240	90.017236	58	North[357]
1288	2019-02-03 04:17:48	24.173172	90.017094	20	North[353]
1289	2019-02-03 04:18:18	24.175016	90.016276	27	Northwest[329]
1290	2019-02-03 04:18:29	24.175316	90.015849	15	Northwest[294]
1291	2019-02-03 04:18:59	24.176292	90.014080	19	Northwest[305]
1292	2019-02-03 04:19:29	24.177792	90.011743	49	Northwest[304]
1293	2019-02-03 04:19:59	24.180312	90.007743	62	Northwest[304]
1294	2019-02-03 04:20:29	24.182876	90.003512	61	Northwest[303]
1295	2019-02-03 04:20:59	24.185409	89.999405	57	Northwest[302]
1296	2019-02-03 04:21:29	24.187400	89.996080	37	Northwest[304]
1297	2019-02-03 04:21:59	24.188952	89.994169	38	Northwest[321]
1298	2019-02-03 04:22:29	24.192058	89.992018	58	Northwest[321]
1299	2019-02-03 04:22:59	24.195583	89.989032	60	Northwest[329]
1300	2019-02-03 04:23:29	24.199607	89.986783	60	Northwest[334]
1301	2019-02-03 04:23:59	24.203660	89.984605	60	Northwest[330]
1302	2019-02-03 04:24:29	24.207232	89.981885	43	Northwest[322]
1303	2019-02-03 04:24:59	24.209194	89.980294	11	North[357]
1304	2019-02-03 04:25:07	24.209367	89.980409	16	Northeast[41]
1305	2019-02-03 04:25:10	24.209476	89.980463	15	North[5]
1306	2019-02-03 04:26:10	24.212178	89.980054	33	North[351]
1307	2019-02-03 04:26:40	24.213992	89.979840	20	North[348]
1308	2019-02-03 04:27:10	24.215789	89.979618	34	North[354]
1309	2019-02-03 04:27:40	24.218760	89.978996	45	North[344]
1310	2019-02-03 04:28:10	24.220532	89.978534	22	Northwest[337]
1311	2019-02-03 04:28:40	24.222180	89.978134	37	North[339]
1312	2019-02-03 04:28:44	24.222478	89.977876	38	Northwest[306]
1313	2019-02-03 04:29:08	24.223969	89.975138	48	West[276]
1314	2019-02-03 04:29:38	24.224736	89.970996	55	West[274]
1315	2019-02-03 04:30:08	24.226167	89.966640	60	Northwest[295]
1316	2019-02-03 04:30:38	24.228134	89.962507	46	Northwest[294]
1317	2019-02-03 05:05:44	24.228500	89.961520	9	Southwest[233]
1318	2019-02-03 05:30:13	24.232160	89.957858	12	Northwest[324]
1319	2019-02-03 05:31:13	24.233007	89.957120	11	Northwest[323]
1320	2019-02-03 05:31:43	24.233672	89.956525	12	Northwest[321]
1321	2019-02-03 05:32:43	24.234060	89.956187	15	Northwest[322]
1322	2019-02-03 05:33:13	24.234874	89.955609	10	Northwest[337]
1323	2019-02-03 05:33:43	24.235476	89.955263	16	Northwest[335]
1324	2019-02-03 05:34:43	24.236612	89.954196	11	Northwest[305]
1325	2019-02-03 05:35:13	24.237060	89.953618	14	Northwest[308]
1326	2019-02-03 05:46:13	24.238376	89.951476	10	West[283]
1327	2019-02-03 05:51:43	24.239643	89.949334	9	Northwest[294]
1328	2019-02-03 05:52:13	24.239994	89.948196	15	West[287]
1329	2019-02-03 05:52:43	24.240294	89.947138	11	West[284]
1330	2019-02-03 05:53:43	24.240883	89.945147	21	West[288]
1331	2019-02-03 05:54:43	24.241692	89.942427	23	West[289]
1332	2019-02-03 05:55:13	24.242456	89.940623	24	Northwest[312]
1333	2019-02-03 05:55:40	24.243527	89.939992	22	North[342]
1334	2019-02-03 05:56:10	24.246276	89.939503	41	North[350]
1335	2019-02-03 05:56:40	24.249156	89.939005	41	North[351]
1336	2019-02-03 05:57:10	24.252249	89.938463	41	North[352]
1337	2019-02-03 05:57:40	24.254778	89.938320	33	North[354]
1338	2019-02-03 05:58:10	24.257476	89.938125	36	North[355]
1339	2019-02-03 05:58:40	24.260258	89.937912	38	North[355]
1340	2019-02-03 05:59:10	24.263252	89.937716	39	North[356]
1341	2019-02-03 05:59:40	24.265083	89.937592	7	North[340]
1342	2019-02-03 06:00:10	24.266798	89.937352	41	North[356]
1343	2019-02-03 06:00:40	24.269256	89.937192	15	North[3]
1344	2019-02-03 06:01:09	24.271625	89.936543	49	Northwest[332]
1345	2019-02-03 06:01:39	24.274076	89.933929	38	Northwest[312]
1346	2019-02-03 06:02:09	24.275158	89.932703	26	Northwest[310]
1347	2019-02-03 06:02:39	24.276552	89.930916	33	Northwest[309]
1348	2019-02-03 06:03:09	24.278358	89.928543	35	Northwest[308]
1349	2019-02-03 06:03:39	24.279945	89.925849	38	Northwest[296]
1350	2019-02-03 06:04:09	24.280858	89.923032	33	West[286]
1351	2019-02-03 06:04:39	24.281412	89.920472	12	West[266]
1352	2019-02-03 06:04:58	24.281689	89.919423	24	Northwest[297]
1353	2019-02-03 06:05:28	24.282558	89.918258	8	Northwest[323]
1354	2019-02-03 06:05:58	24.284094	89.917449	26	North[346]
1355	2019-02-03 06:06:28	24.285867	89.917432	15	North[10]
1356	2019-02-03 06:06:58	24.286716	89.917663	25	North[3]
1357	2019-02-03 06:07:28	24.289814	89.918160	44	North[4]
1358	2019-02-03 06:07:58	24.292945	89.918409	52	North[5]
1359	2019-02-03 06:08:28	24.296898	89.918836	51	North[4]
1360	2019-02-03 06:08:58	24.301305	89.919432	63	North[8]
1361	2019-02-03 06:09:28	24.305278	89.920018	42	North[7]
1362	2019-02-03 06:09:58	24.308878	89.921147	53	North[18]
1363	2019-02-03 06:10:28	24.312620	89.922525	48	North[10]
1364	2019-02-03 06:11:28	24.314065	89.922925	8	Northeast[34]
1365	2019-02-03 06:11:58	24.315185	89.923485	14	Northeast[26]
1366	2019-02-03 06:12:28	24.316712	89.924320	33	Northeast[25]
1367	2019-02-03 06:12:58	24.318214	89.924765	11	North[2]
1368	2019-02-03 06:13:28	24.318952	89.924632	15	North[352]
1369	2019-02-03 06:13:58	24.321269	89.924392	46	North[354]
1370	2019-02-03 06:14:28	24.325345	89.924596	56	North[9]
1371	2019-02-03 06:14:58	24.329307	89.924863	56	North[0]
1372	2019-02-03 06:15:28	24.333156	89.924863	41	North[0]
1373	2019-02-03 06:15:58	24.334438	89.924898	12	North[7]
1374	2019-02-03 06:16:28	24.335347	89.924898	11	North[1]
1375	2019-02-03 06:16:58	24.336552	89.924907	16	North[1]
1376	2019-02-03 06:17:28	24.338320	89.924756	29	North[347]
1377	2019-02-03 06:17:58	24.340560	89.923636	39	Northwest[329]
1378	2019-02-03 06:18:28	24.343283	89.921849	43	Northwest[327]
1379	2019-02-03 06:18:58	24.345778	89.919334	48	Northwest[303]
1380	2019-02-03 06:19:28	24.347116	89.915760	45	West[290]
1381	2019-02-03 06:19:58	24.348696	89.911503	55	Northwest[293]
1382	2019-02-03 06:20:28	24.350532	89.907574	51	Northwest[299]
1383	2019-02-03 06:20:58	24.352894	89.903414	58	Northwest[304]
1384	2019-02-03 06:21:28	24.355376	89.899778	58	Northwest[308]
1385	2019-02-03 06:21:58	24.358234	89.896107	45	Northwest[309]
1386	2019-02-03 06:22:28	24.360629	89.893449	52	Northwest[315]
1387	2019-02-03 06:22:58	24.363847	89.889929	66	Northwest[312]
1388	2019-02-03 06:23:28	24.367174	89.886196	60	Northwest[311]
1389	2019-02-03 06:23:58	24.369798	89.882809	57	Northwest[306]
1390	2019-02-03 06:24:28	24.372512	89.878712	61	Northwest[302]
1391	2019-02-03 06:24:58	24.374832	89.874480	57	Northwest[299]
1392	2019-02-03 06:25:28	24.376707	89.870783	45	Northwest[297]
1393	2019-02-03 06:25:58	24.378634	89.867067	60	Northwest[299]
1394	2019-02-03 06:26:28	24.380749	89.862854	59	Northwest[299]
1395	2019-02-03 06:26:58	24.382858	89.858738	58	Northwest[297]
1396	2019-02-03 06:27:28	24.383725	89.854863	46	West[272]
1397	2019-02-03 06:27:58	24.383812	89.850934	46	West[272]
1398	2019-02-03 06:28:28	24.383936	89.846409	54	West[272]
1399	2019-02-03 06:28:58	24.384118	89.841832	61	West[273]
1400	2019-02-03 06:29:28	24.384703	89.836854	58	West[280]
1401	2019-02-03 06:29:58	24.385640	89.832232	60	West[283]
1402	2019-02-03 06:30:28	24.386838	89.827600	55	West[285]
1403	2019-02-03 06:30:58	24.388047	89.823147	55	West[287]
1404	2019-02-03 06:31:28	24.388872	89.820356	33	Northwest[294]
1405	2019-02-03 06:31:58	24.389929	89.818320	43	Northwest[301]
1406	2019-02-03 06:32:28	24.391678	89.815076	35	Northwest[297]
1407	2019-02-03 06:32:36	24.391958	89.814489	32	Northwest[329]
1408	2019-02-03 06:33:01	24.393778	89.811956	56	Northwest[299]
1409	2019-02-03 06:33:31	24.395267	89.807512	47	West[283]
1410	2019-02-03 06:35:31	24.395665	89.805449	11	West[284]
1411	2019-02-03 06:36:01	24.396156	89.803583	28	West[283]
1412	2019-02-03 06:36:31	24.396676	89.801023	38	West[282]
1413	2019-02-03 06:37:01	24.397465	89.797476	50	West[281]
1414	2019-02-03 06:37:31	24.398249	89.792996	57	West[279]
1415	2019-02-03 06:38:01	24.398938	89.788347	57	West[277]
1416	2019-02-03 06:38:31	24.399409	89.783680	56	West[275]
1417	2019-02-03 06:39:01	24.399718	89.778996	55	West[273]
1418	2019-02-03 06:39:31	24.399867	89.774480	55	West[270]
1419	2019-02-03 06:40:01	24.399863	89.769716	58	West[268]
1420	2019-02-03 06:40:31	24.399674	89.765058	57	West[266]
1421	2019-02-03 06:41:01	24.399305	89.760445	55	West[264]
1422	2019-02-03 06:41:31	24.398794	89.755938	55	West[261]
1423	2019-02-03 06:42:01	24.398123	89.751405	57	West[260]
1424	2019-02-03 06:42:31	24.397127	89.746747	55	West[252]
1425	2019-02-03 06:43:01	24.396334	89.742445	55	West[264]
1426	2019-02-03 06:43:31	24.396156	89.739085	23	West[263]
1427	2019-02-03 06:44:01	24.395894	89.736436	35	West[256]
1428	2019-02-03 06:44:31	24.395283	89.733414	39	West[256]
1429	2019-02-03 06:45:01	24.394454	89.730107	38	West[254]
1430	2019-02-03 06:45:31	24.393632	89.726649	46	West[257]
1431	2019-02-03 06:46:01	24.392887	89.722303	55	West[262]
1432	2019-02-03 06:46:31	24.392458	89.717805	58	West[265]
1433	2019-02-03 06:47:01	24.392356	89.714827	30	West[269]
1434	2019-02-03 06:47:31	24.392409	89.711369	50	West[272]
1435	2019-02-03 06:48:01	24.392603	89.707378	38	West[274]
1436	2019-02-03 06:48:31	24.392783	89.703885	53	West[275]
1437	2019-02-03 06:49:01	24.393378	89.699280	55	West[281]
1438	2019-02-03 06:49:31	24.394096	89.695672	37	West[284]
1439	2019-02-03 06:50:01	24.394856	89.692525	42	West[284]
1440	2019-02-03 06:50:31	24.395098	89.688658	51	West[269]
1441	2019-02-03 06:51:01	24.395047	89.684267	52	West[269]
1442	2019-02-03 06:51:31	24.395003	89.680178	52	West[268]
1443	2019-02-03 06:52:01	24.394987	89.675760	52	West[268]
1444	2019-02-03 06:52:31	24.395636	89.671760	48	West[291]
1445	2019-02-03 06:53:01	24.396947	89.667885	54	West[286]
1446	2019-02-03 06:53:31	24.397863	89.663547	58	West[284]
1447	2019-02-03 06:54:01	24.398727	89.659360	47	West[283]
1448	2019-02-03 06:54:31	24.399763	89.655289	50	West[284]
1449	2019-02-03 06:55:01	24.400838	89.651280	56	West[285]
1450	2019-02-03 06:55:31	24.401945	89.646712	59	West[287]
1451	2019-02-03 06:56:01	24.403180	89.641929	58	West[284]
1452	2019-02-03 06:56:31	24.405154	89.637716	57	Northwest[308]
1453	2019-02-03 06:57:01	24.407625	89.634009	56	Northwest[303]
1454	2019-02-03 06:57:31	24.409989	89.629974	61	Northwest[301]
1455	2019-02-03 06:58:01	24.412214	89.625538	60	Northwest[297]
1456	2019-02-03 06:58:31	24.414127	89.621174	59	Northwest[295]
1457	2019-02-03 06:59:01	24.415832	89.616658	61	West[290]
1458	2019-02-03 06:59:31	24.417336	89.612089	57	West[292]
1459	2019-02-03 07:00:01	24.418834	89.607352	60	West[289]
1460	2019-02-03 07:00:31	24.420460	89.602703	60	Northwest[293]
1461	2019-02-03 07:01:01	24.422383	89.598196	58	West[289]
1462	2019-02-03 07:01:31	24.423054	89.594009	49	West[277]
1463	2019-02-03 07:02:01	24.423414	89.590925	35	West[277]
1464	2019-02-03 07:02:31	24.423827	89.587343	52	West[276]
1465	2019-02-03 07:03:01	24.424216	89.583458	36	West[276]
1466	2019-02-03 07:03:31	24.424218	89.581049	35	West[258]
1467	2019-02-03 07:04:01	24.423552	89.577538	53	West[257]
1468	2019-02-03 07:04:31	24.422652	89.572916	64	West[258]
1469	2019-02-03 07:05:01	24.421652	89.567867	62	West[257]
1470	2019-02-03 07:05:31	24.420929	89.564178	42	West[255]
1471	2019-02-03 07:06:01	24.420152	89.560356	56	West[256]
1472	2019-02-03 07:06:31	24.419529	89.555947	40	West[260]
1473	2019-02-03 07:07:01	24.419318	89.553929	27	West[265]
1474	2019-02-03 07:07:31	24.419000	89.551858	16	West[249]
1475	2019-02-03 07:07:37	24.419056	89.551618	15	Northwest[319]
1476	2019-02-03 07:08:07	24.420265	89.551236	22	Northwest[337]
1477	2019-02-03 07:08:37	24.421652	89.550587	10	Northwest[332]
1478	2019-02-03 07:56:56	24.421838	89.550463	18	Northwest[330]
1479	2019-02-03 07:57:26	24.424318	89.549414	36	Northwest[337]
1480	2019-02-03 07:57:56	24.426965	89.548285	39	Northwest[337]
1481	2019-02-03 07:58:26	24.429558	89.547307	35	North[349]
1482	2019-02-03 07:58:56	24.432618	89.547298	41	North[1]
1483	2019-02-03 07:59:26	24.435518	89.547272	38	North[358]
1484	2019-02-03 07:59:56	24.438545	89.547192	42	North[358]
1485	2019-02-03 08:00:26	24.441505	89.547103	36	North[358]
1486	2019-02-03 08:00:56	24.444398	89.546969	41	North[353]
1487	2019-02-03 08:01:26	24.448063	89.546445	52	North[352]
1488	2019-02-03 08:01:56	24.451669	89.545805	43	North[351]
1489	2019-02-03 08:02:26	24.454796	89.545254	42	North[343]
1490	2019-02-03 08:02:56	24.458427	89.543192	60	Northwest[329]
1491	2019-02-03 08:03:12	24.460269	89.541520	61	Northwest[297]
1492	2019-02-03 08:03:42	24.462254	89.537174	56	Northwest[297]
1493	2019-02-03 08:04:12	24.464009	89.533840	53	Northwest[321]
1494	2019-02-03 08:04:32	24.466280	89.532445	54	North[352]
1495	2019-02-03 08:05:02	24.470269	89.531520	39	Northwest[331]
1496	2019-02-03 08:05:32	24.471387	89.530872	23	Northwest[333]
1497	2019-02-03 08:06:02	24.473025	89.529547	23	Northwest[320]
1498	2019-02-03 08:06:32	24.475058	89.527645	40	Northwest[319]
1499	2019-02-03 08:07:02	24.477060	89.525378	40	Northwest[312]
1500	2019-02-03 08:07:32	24.478487	89.523716	9	Northwest[313]
1501	2019-02-03 08:08:02	24.479140	89.522978	12	Northwest[312]
1502	2019-02-03 08:08:32	24.480503	89.521280	32	Northwest[312]
1503	2019-02-03 08:09:02	24.482014	89.519414	36	Northwest[305]
1504	2019-02-03 08:09:32	24.483176	89.516800	36	Northwest[296]
1505	2019-02-03 08:09:54	24.484487	89.515112	37	Northwest[326]
1506	2019-02-03 08:10:24	24.487003	89.513654	39	Northwest[332]
1507	2019-02-03 08:10:54	24.489512	89.512107	42	Northwest[320]
1508	2019-02-03 08:11:24	24.491112	89.509280	7	West[292]
1509	2019-02-03 08:11:44	24.491985	89.507867	44	Northwest[325]
1510	2019-02-03 08:11:51	24.492736	89.507583	46	North[355]
1511	2019-02-03 08:12:21	24.494603	89.508107	24	North[16]
1512	2019-02-03 08:12:51	24.496652	89.508685	30	North[14]
1513	2019-02-03 08:13:21	24.499725	89.509236	45	North[353]
1514	2019-02-03 08:13:51	24.502976	89.508720	48	North[351]
1515	2019-02-03 08:14:21	24.506523	89.509636	46	North[16]
1516	2019-02-03 08:14:51	24.509956	89.510854	50	North[15]
1517	2019-02-03 08:15:21	24.513867	89.511618	57	North[7]
1518	2019-02-03 08:15:51	24.518058	89.512196	54	North[6]
1519	2019-02-03 08:16:21	24.521865	89.511885	47	North[354]
1520	2019-02-03 08:16:51	24.525492	89.511547	48	North[358]
1521	2019-02-03 08:17:21	24.529154	89.511440	51	North[358]
1522	2019-02-03 08:17:51	24.532960	89.511369	48	North[358]
1523	2019-02-03 08:18:21	24.536578	89.511263	48	North[357]
1524	2019-02-03 08:18:51	24.540392	89.510783	51	North[338]
1525	2019-02-03 08:19:21	24.542600	89.509512	22	Northwest[331]
1526	2019-02-03 08:19:51	24.544094	89.508640	22	Northwest[331]
1527	2019-02-03 08:20:21	24.546138	89.507485	43	Northwest[332]
1528	2019-02-03 08:20:51	24.549087	89.506196	37	North[354]
1529	2019-02-03 08:21:14	24.551049	89.505654	29	Northwest[321]
1530	2019-02-03 08:21:44	24.551914	89.504872	16	Northwest[319]
1531	2019-02-03 08:22:14	24.553060	89.503885	20	Northwest[321]
1532	2019-02-03 08:23:14	24.554343	89.502774	20	Northwest[320]
1533	2019-02-03 08:23:44	24.555992	89.501343	40	Northwest[319]
1534	2019-02-03 08:24:14	24.557852	89.499778	14	Northwest[324]
1535	2019-02-03 08:24:44	24.559729	89.497805	49	Northwest[296]
1536	2019-02-03 08:25:14	24.561505	89.493796	51	Northwest[298]
1537	2019-02-03 08:25:44	24.563429	89.490160	51	Northwest[311]
1538	2019-02-03 08:26:14	24.566058	89.487103	54	Northwest[311]
1539	2019-02-03 08:26:44	24.568896	89.483760	56	Northwest[312]
1540	2019-02-03 08:27:03	24.570260	89.481467	50	West[280]
1541	2019-02-03 08:27:33	24.570423	89.477574	53	West[271]
1542	2019-02-03 08:28:03	24.571585	89.473485	50	West[289]
1543	2019-02-03 08:28:33	24.572956	89.469494	51	West[289]
1544	2019-02-03 08:29:03	24.573252	89.466560	15	West[272]
1545	2019-02-03 08:29:33	24.573236	89.465272	23	West[271]
1546	2019-02-03 08:29:53	24.573943	89.463840	33	Northwest[303]
1547	2019-02-03 08:29:56	24.574147	89.463725	27	Northwest[336]
1548	2019-02-03 08:30:26	24.576947	89.463378	41	North[350]
1549	2019-02-03 08:30:53	24.579758	89.462525	43	Northwest[319]
1550	2019-02-03 08:31:23	24.582094	89.459600	53	Northwest[319]
1551	2019-02-03 08:31:53	24.585432	89.456516	58	Northwest[319]
1552	2019-02-03 08:32:23	24.589160	89.454614	57	Northwest[336]
1553	2019-02-03 08:32:53	24.593116	89.452552	55	Northwest[333]
1554	2019-02-03 08:33:23	24.596923	89.450569	57	Northwest[335]
1555	2019-02-03 08:33:44	24.599418	89.448845	52	Northwest[304]
1556	2019-02-03 08:34:14	24.601289	89.446285	24	Northwest[318]
1557	2019-02-03 08:34:44	24.603352	89.444872	28	Northwest[334]
1558	2019-02-03 08:35:14	24.606172	89.443334	48	Northwest[335]
1559	2019-02-03 08:35:44	24.609916	89.441787	51	North[354]
1560	2019-02-03 08:36:14	24.613800	89.441396	59	North[345]
1561	2019-02-03 08:36:44	24.617556	89.439938	43	Northwest[336]
1562	2019-02-03 08:39:30	24.620518	89.438765	39	North[341]
1563	2019-02-03 08:40:00	24.623436	89.437689	39	North[343]
1564	2019-02-03 08:40:30	24.625085	89.437440	8	Northeast[35]
1565	2019-02-03 09:42:08	24.625318	89.437289	8	Northwest[316]
1566	2019-02-03 09:42:20	24.625627	89.437183	15	North[347]
1567	2019-02-03 09:42:50	24.626543	89.436987	13	North[353]
1568	2019-02-03 09:43:20	24.628772	89.436569	40	North[348]
1569	2019-02-03 09:43:50	24.631949	89.436472	48	North[6]
1570	2019-02-03 09:44:12	24.633636	89.436240	31	Northwest[336]
1571	2019-02-03 09:44:42	24.636325	89.434489	45	Northwest[328]
1572	2019-02-03 09:45:12	24.639434	89.432712	42	Northwest[336]
1573	2019-02-03 09:45:42	24.641820	89.431636	28	North[338]
1574	2019-02-03 09:46:12	24.644212	89.430516	32	Northwest[335]
1575	2019-02-03 09:46:42	24.646485	89.429343	32	Northwest[334]
1576	2019-02-03 09:47:12	24.648440	89.427796	31	Northwest[316]
1577	2019-02-03 09:47:42	24.650292	89.425867	35	Northwest[316]
1578	2019-02-03 09:48:12	24.652523	89.424552	6	North[343]
1579	2019-02-03 09:48:42	24.653778	89.424072	26	North[345]
1580	2019-02-03 09:49:12	24.656254	89.423947	38	North[351]
1581	2019-02-03 09:49:42	24.658923	89.422587	38	Northwest[333]
1582	2019-02-03 09:50:12	24.661234	89.421307	35	Northwest[332]
1583	2019-02-03 09:50:42	24.662847	89.420392	11	Northwest[335]
1584	2019-02-03 09:51:42	24.664905	89.419254	12	Northwest[334]
1585	2019-02-03 09:52:12	24.666796	89.418258	37	Northwest[333]
1586	2019-02-03 09:52:42	24.669212	89.416925	21	Northwest[334]
1587	2019-02-03 09:53:12	24.670354	89.416374	15	Northwest[337]
1588	2019-02-03 09:54:12	24.672294	89.415405	29	Northwest[336]
1589	2019-02-03 09:54:42	24.674952	89.413876	35	Northwest[331]
1590	2019-02-03 09:55:12	24.676160	89.413174	9	North[340]
1591	2019-02-03 09:55:42	24.678640	89.411823	51	Northwest[337]
1592	2019-02-03 09:56:12	24.681894	89.410409	32	North[346]
1593	2019-02-03 09:56:42	24.684645	89.410329	41	North[358]
1594	2019-02-03 09:57:12	24.686320	89.409885	20	North[339]
1595	2019-02-03 09:57:42	24.688520	89.408632	39	Northwest[326]
1596	2019-02-03 09:58:12	24.690778	89.406960	40	Northwest[333]
1597	2019-02-03 09:58:42	24.693900	89.405165	58	Northwest[333]
1598	2019-02-03 09:59:12	24.698032	89.402676	63	Northwest[328]
1599	2019-02-03 09:59:42	24.700743	89.400507	27	Northwest[321]
1600	2019-02-03 10:00:12	24.703603	89.398418	51	Northwest[324]
1601	2019-02-03 10:00:42	24.706654	89.396249	46	North[339]
1602	2019-02-03 10:01:12	24.710072	89.395192	39	North[349]
1603	2019-02-03 10:01:42	24.713758	89.394889	58	North[359]
1604	2019-02-03 10:02:12	24.718156	89.395592	60	North[7]
1605	2019-02-03 10:02:42	24.722587	89.395876	55	North[10]
1606	2019-02-03 10:03:12	24.726067	89.396854	46	North[7]
1607	2019-02-03 10:03:42	24.729707	89.397005	57	North[15]
1608	2019-02-03 10:04:12	24.734136	89.396765	57	North[355]
1609	2019-02-03 10:04:42	24.738587	89.397129	58	North[14]
1610	2019-02-03 10:05:12	24.741954	89.397449	49	North[354]
1611	2019-02-03 10:05:42	24.745525	89.397174	43	North[358]
1612	2019-02-03 10:06:12	24.747467	89.397129	26	North[359]
1613	2019-02-03 10:06:42	24.750600	89.397165	47	North[1]
1614	2019-02-03 10:07:12	24.754140	89.397040	42	North[359]
1615	2019-02-03 10:07:42	24.756145	89.397040	10	North[357]
1616	2019-02-03 10:08:12	24.757869	89.396960	33	North[353]
1617	2019-02-03 10:08:42	24.759783	89.396480	25	North[344]
1618	2019-02-03 10:09:12	24.760989	89.396294	14	North[359]
1619	2019-02-03 10:09:42	24.762203	89.396303	23	North[359]
1620	2019-02-03 10:10:12	24.764420	89.396107	44	North[351]
1621	2019-02-03 10:10:42	24.768416	89.396107	59	North[14]
1622	2019-02-03 10:11:12	24.771134	89.396285	22	North[357]
1623	2019-02-03 10:11:42	24.772869	89.396089	31	North[353]
1624	2019-02-03 10:12:12	24.775889	89.394996	50	North[339]
1625	2019-02-03 10:12:42	24.779687	89.393743	57	North[345]
1626	2019-02-03 10:13:12	24.783136	89.392214	52	Northwest[319]
1627	2019-02-03 10:13:26	24.784623	89.391289	50	North[349]
1628	2019-02-03 10:13:56	24.788698	89.389592	58	Northwest[330]
1629	2019-02-03 10:14:26	24.792569	89.387725	53	North[339]
1630	2019-02-03 10:14:56	24.796032	89.386747	40	North[353]
1631	2019-02-03 10:15:26	24.799740	89.386383	44	North[4]
1632	2019-02-03 10:15:56	24.802394	89.386134	37	North[341]
1633	2019-02-03 10:16:26	24.804332	89.384312	26	Northwest[326]
1634	2019-02-03 10:16:56	24.806523	89.383298	28	Northwest[336]
1635	2019-02-03 10:17:26	24.808714	89.382258	37	Northwest[331]
1636	2019-02-03 10:17:56	24.810940	89.380960	31	Northwest[332]
1637	2019-02-03 10:18:26	24.812634	89.380223	17	Northwest[334]
1638	2019-02-03 10:20:22	24.813725	89.380009	19	North[347]
1639	2019-02-03 10:22:53	24.815545	89.379094	33	Northwest[304]
1640	2019-02-03 10:23:23	24.817258	89.376400	40	Northwest[306]
1641	2019-02-03 10:23:53	24.818940	89.373129	48	West[287]
1642	2019-02-03 10:24:23	24.820023	89.369343	51	West[287]
1643	2019-02-03 10:24:53	24.821107	89.365520	44	West[287]
1644	2019-02-03 10:25:23	24.821616	89.363787	27	West[288]
1645	2019-02-03 10:25:53	24.822025	89.362347	31	West[288]
1646	2019-02-03 10:26:23	24.823394	89.359583	43	Northwest[307]
1647	2019-02-03 10:26:53	24.825449	89.357147	33	Northwest[313]
1648	2019-02-03 10:27:23	24.826705	89.355778	12	Northwest[317]
1649	2019-02-03 10:27:53	24.828036	89.354249	27	Northwest[313]
1650	2019-02-03 10:28:23	24.829298	89.352818	29	Northwest[314]
